player_name,player_id,,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tim Hardaway Jr.,hardati02,2022,2515,1245,0.615916412,0.317501446,0.933417859,-2.850769177,1.165064181,-1.685704996,-0.088352513,0.493637214,0.405284701,2.001993172,2.001993172,0,0.9033418,0.949834864,1.853176664,-0.111792282
James Harden,hardeja01,2022,5932,2898,3.564152345,-1.485025336,2.079127008,2.499684035,-0.930885445,1.56879859,3.522769701,-1.456575731,2.066193969,7.227443907,5.637989913,1.589453994,3.8271918,-1.390266952,2.436924848,0.393078358
Maurice Harkless,harklma01,2022,1818,863,-3.868388448,-0.668303071,-4.536691519,-0.077527313,2.577341276,2.499813963,-3.294387339,0.016367363,-3.278019976,-0.231844209,-0.231844209,0,-3.157560547,-0.652634545,-3.810195092,-0.277165196
Jared Harper,harpeja01,2022,85,43,18.46099131,-2.384109792,16.07688152,18.10784853,-11.48453625,6.623312278,19.58293598,-4.385389966,15.19754602,0.390253787,0.390253787,0,14.84459673,-3.062696562,11.78190016,-0.886450515
Montrezl Harrell,harremo01,2022,3393,1641,2.032999079,0.112305214,2.145304293,1.510057222,1.916945547,3.427002769,2.053165171,0.531968047,2.585133218,4.45544413,4.45544413,0,1.739680705,-0.201706726,1.537973979,-0.429953239
Gary Harris,harriga01,2022,3628,1730,-1.113414682,-0.568051751,-1.681466433,-1.204668875,0.575795153,-0.628873722,-1.118785292,-0.348341157,-1.467126449,1.13305188,1.13305188,0,-2.337613032,-0.220510254,-2.558123286,0.064353772
Joe Harris,harrijo01,2022,902,423,-2.443504577,-2.580808736,-5.024313313,-3.792166146,1.83451157,-1.957654576,-2.899924751,-1.804470943,-4.704395694,-0.421326808,-0.421326808,0,-2.073931289,-1.820307322,-3.894238611,-0.109137966
Shaquille Harrison,harrish01,2022,49,23,-4.444613466,4.811796606,0.36718314,-8.843352041,0.766541839,-8.076810201,-5.637774057,4.299464266,-1.338309791,0.01688877,0.01688877,0,-6.574969351,3.399560045,-3.175409306,1.950780358
Tobias Harris,harrito02,2022,6018,3009,0.459194005,-0.802208934,-0.343014928,1.701636104,-1.960669502,-0.259033398,0.718566386,-1.105967994,-0.387401609,3.621488378,2.648746646,0.972741732,0.554778476,-0.890410134,-0.335631658,-1.410495898
Isaiah Hartenstein,harteis01,2022,2552,1216,0.623561518,1.230410937,1.853972455,3.107245348,2.178414741,5.285660089,1.197369424,1.5147277,2.712097123,3.413194501,3.413194501,0,0.265259703,2.509403637,2.77466334,0.722774258
Josh Hart,hartjo01,2022,3707,1791,1.210243405,0.062081187,1.272324592,-0.917844786,-0.816840283,-1.734685069,0.860084538,-0.092354401,0.767730137,3.218484086,3.218484086,0,0.896008171,0.447039871,1.343048042,0.685152471
Udonis Haslem,hasleud01,2022,178,83,-7.287887491,-10.40224427,-17.69013176,-10.56265285,1.314011017,-9.248641837,-8.445421901,-8.648500111,-17.09392201,-0.609528065,-0.609528065,0,-8.423390406,-7.174520425,-15.59791083,0.347668925
Sam Hauser,hausesa01,2022,364,173,3.771744735,0.072732579,3.844477313,-1.564951036,2.503089305,0.938138269,2.833048582,0.511719511,3.344768093,0.533478454,0.490105722,0.043372733,2.098188881,-2.202878713,-0.104689832,-1.040849585
Jaxson Hayes,hayesja02,2022,3076,1481,-1.036322794,-1.434842069,-2.471164863,-1.465571702,-0.289602085,-1.755173786,-1.194148276,-1.272255135,-2.466403411,0.190815535,0.462439867,-0.271624332,-1.748072614,-1.766861083,-3.514933697,0.041926872
Killian Hayes,hayeski01,2022,3442,1647,-3.480609897,-0.299836391,-3.780446289,-3.685427095,-0.742040103,-4.427467198,-3.684559365,-0.373456519,-4.058015884,-1.1012216,-1.1012216,0,-3.957444784,0.515449704,-3.44199508,0.190760597
Gordon Hayward,haywago01,2022,3356,1564,-0.529412037,-1.557849881,-2.087261918,-1.507902368,0.507483258,-1.000419111,-0.795655173,-1.2226442,-2.018299374,0.587195019,0.587195019,0,0.296123057,-1.477192065,-1.181069007,0.570776652
Aaron Henry,henryaa01,2022,38,17,-12.46884841,-3.400522388,-15.8693708,-22.18960328,-9.571041604,-31.76064489,-15.34976498,-4.979289331,-20.32905431,-0.153222099,-0.153222099,0,-13.48484528,-8.005944541,-21.49078982,0.493178974
Juancho Hernangomez,hernaju01,2022,1006,501,-0.83763684,0.73375127,-0.10388557,0.334197683,-2.96167309,-2.627475406,-0.673016254,-0.030874095,-0.703890349,0.563356477,0.169864626,0.393491851,-1.111465978,-1.08784724,-2.199313219,-0.443481099
Willy Hernangomez,hernawi01,2022,1786,841,1.34373022,-1.730567353,-0.386837134,2.09202512,-2.782900999,-0.690875879,1.590115744,-2.05046043,-0.460344687,0.987194596,0.989265064,-0.002070468,0.945695809,-1.398659923,-0.452964114,0.357013873
Tyler Herro,herroty01,2022,5144,2532,1.528852325,-1.125962832,0.402889493,0.336615406,-1.238949326,-0.90233392,1.349516833,-1.258927522,0.090589311,3.606439058,4.549798902,-0.943359844,1.488194908,-1.279082981,0.209111927,0.217785092
Buddy Hield,hieldbu01,2022,5231,2499,1.153976631,-1.099340546,0.054636085,1.629703948,-1.207520312,0.422183636,1.342456691,-1.133496221,0.208960471,3.786037578,3.786037578,0,1.643182492,-1.060184503,0.582997989,0.2522905
Haywood Highsmith,highsha01,2022,411,194,-4.312801209,-4.123812394,-8.436613603,-2.582393687,-3.671754455,-6.254148141,-4.243171041,-4.312393611,-8.555564651,-0.574273432,-0.529076841,-0.045196592,-4.639526997,-5.312473268,-9.952000265,-0.260616412
George Hill,hillge01,2022,2810,1329,-1.126153278,0.510482772,-0.615670505,-0.303989111,7.010774535,6.706785424,-1.052581277,1.872069124,0.819487848,2.399952671,2.247477278,0.152475393,-1.271098409,1.064626448,-0.206471961,-1.038793375
Malcolm Hill,hillma01,2022,456,212,0.381309497,-0.566262984,-0.184953487,-2.278683193,-2.494351723,-4.773034916,-0.143127617,-0.96606165,-1.109189267,0.179257114,0.179257114,0,-0.471481237,-0.548712323,-1.02019356,-0.006911002
Solomon Hill,hillso01,2022,286,139,-2.447562312,1.81026059,-0.637301722,-2.145639365,11.99858983,9.85295047,-2.570745992,4.086415055,1.515669063,0.29946945,0.29946945,0,-2.040233614,2.855141155,0.814907541,-1.005746493
Nate Hinton,hintona01,2022,5,2,-18.5301914,1.736510329,-16.79368107,11.5620313,37.39650318,48.95853447,-13.40611934,9.292987518,-4.113131822,-0.001569623,-0.001569623,0,-16.1466061,-4.364898542,-20.51150464,12.84658221
Jaylen Hoard,hoardja01,2022,493,240,-1.338063698,-4.713535748,-6.051599446,-2.991478897,-5.529011759,-8.520490656,-1.65007054,-5.15143344,-6.80150398,-0.491067053,-0.491067053,0,-2.919397381,-4.194053968,-7.113451349,-1.014244285
Aaron Holiday,holidaa01,2022,2163,1041,0.245323484,-0.103970573,0.141352911,-1.985632531,0.722275192,-1.263357339,-0.207378188,0.063778859,-0.143599329,1.356214928,0.828981715,0.527233214,-0.729460383,-0.495298965,-1.224759348,-0.17608133
Jrue Holiday,holidjr01,2022,5608,2670,2.40356222,1.873131132,4.276693352,7.531731912,-1.896668734,5.635063178,3.600652307,1.167859688,4.768511995,10.25914747,9.344538931,0.91460854,3.363707057,1.151887628,4.515594685,0.036549989
Justin Holiday,holidju01,2022,4297,2057,-1.346353636,-1.99233349,-3.338687126,-0.191272942,-1.39714959,-1.588422532,-1.179647834,-1.948398866,-3.1280467,-0.384607974,-0.384607974,0,-0.513088859,-1.743977009,-2.257065868,0.498154337
Richaun Holmes,holmeri01,2022,2275,1074,-1.906759958,-1.575403243,-3.482163202,-0.76000463,0.504511014,-0.255493616,-1.764674467,-1.183199407,-2.947873873,-0.108486322,-0.108486322,0,-2.065018897,-1.808202544,-3.873221441,0.05569232
Rodney Hood,hoodro01,2022,1483,709,-2.090951437,-1.365281617,-3.456233054,-3.044698657,0.692209031,-2.352489626,-2.45007027,-1.05985442,-3.50992469,-0.270473381,-0.270473381,0,-2.836794123,-2.163320994,-5.000115117,-0.973641018
Scotty Hopson,hopsosc01,2022,38,18,-7.559291232,2.035519204,-5.523772028,-8.882351082,4.515292348,-4.367058733,-8.227002733,2.687915108,-5.539087625,-0.025592642,-0.025592642,0,-5.802128503,-1.398795124,-7.200923627,-0.082858794
Al Horford,horfoal01,2022,5728,2820,0.26864063,4.144620518,4.413261147,1.833132781,1.421571766,3.254704547,0.586486039,3.734354409,4.320840448,10.21464115,6.599301019,3.615340128,0.584928923,3.753473082,4.338402005,-0.750162525
Talen Horton-Tucker,hortota01,2022,3188,1511,-2.329524784,-0.170707299,-2.500232082,-2.105313537,0.500723942,-1.604589595,-2.399577767,-0.018227946,-2.417805713,0.255268442,0.255268442,0,-2.306081898,-0.040383144,-2.346465043,-0.321840672
Danuel House Jr.,houseda01,2022,1754,839,-1.980084915,0.297684631,-1.682400284,-1.236031795,2.016734798,0.780703004,-1.951437908,0.679148827,-1.272289082,0.685545334,0.515474271,0.170071062,-2.129307305,-1.008931283,-3.138238588,0.162344493
Dwight Howard,howardw01,2022,2026,971,-0.528796752,-1.135833277,-1.664630029,1.30540059,-2.680631459,-1.375230869,-0.156496924,-1.51925542,-1.675752344,0.530659164,0.530659164,0,-0.797985232,-1.482799122,-2.280784354,-0.287057118
Markus Howard,howarma02,2022,376,176,4.482184558,-2.330447787,2.151736771,-0.992989418,-3.056781887,-4.049771306,3.523622087,-2.617774869,0.905847218,0.332499049,0.332499049,0,3.281750185,-3.657218599,-0.375468413,1.285996787
Kevin Huerter,huertke01,2022,4869,2342,-0.330641007,-1.152238202,-1.482879209,3.464596186,0.358264249,3.822860435,0.397257846,-0.885688613,-0.488430767,2.697404196,2.64359817,0.053806026,0.741339374,-0.597832582,0.143506793,0.099723655
Jay Huff,huffja01,2022,44,20,-11.58370758,18.89934665,7.315639071,-16.5044772,35.46129691,18.95681971,-13.23026395,23.60542312,10.37515917,0.134609551,0.134609551,0,-12.42410231,16.27938755,3.855285239,0.50806463
Elijah Hughes,hugheel01,2022,924,434,-4.799113569,-4.638886239,-9.437999808,-6.267834232,-4.09363408,-10.36146831,-5.367984539,-4.753236594,-10.12122113,-1.635544332,-1.635544332,0,-4.638837104,-4.807438019,-9.446275123,0.194570488
De'Andre Hunter,huntede01,2022,3637,1752,-1.759831643,0.06804689,-1.691784753,-1.659505561,-1.576165725,-3.235671286,-1.89069451,-0.241319062,-2.132013572,0.549770809,0.559756411,-0.009985602,-1.470624929,-0.002816892,-1.473441821,0.290030765
Feron Hunt,huntfe01,2022,17,8,-4.324408133,5.567296236,1.242888104,-18.37865776,9.760921498,-8.617736265,-7.549451539,6.744998893,-0.804452647,0.007924248,0.007924248,0,-10.6521026,5.479202596,-5.1729,-0.210286159
Chandler Hutchison,hutchch01,2022,51,22,-9.954147109,-11.95459411,-21.90874122,-0.60459378,11.97792182,11.37332804,-8.597035173,-7.663922009,-16.26095718,-0.153125845,-0.153125845,0,-9.904999325,-9.029829812,-18.93482914,0.971629719
Bones Hyland,hylanbo01,2022,2904,1397,2.533779665,-1.792424262,0.741355403,1.128691663,-0.114040323,1.01465134,2.329491668,-1.551328859,0.778162809,2.508231469,2.579960192,-0.071728723,2.207535983,-1.707213285,0.500322697,-0.077273561
Serge Ibaka,ibakase01,2022,1906,899,-3.791889618,-0.545258889,-4.337148507,-3.641678147,-0.282861359,-3.924539506,-3.988513214,-0.521149761,-4.509662975,-0.795461755,-0.602524046,-0.192937709,-4.120855014,0.088654561,-4.032200454,0.13094827
Andre Iguodala,iguodan01,2022,1374,664,0.126298634,4.141880244,4.268178878,-2.536239609,4.592045907,2.055806298,-0.437388556,4.428547347,3.991158791,2.259532103,2.385553974,-0.126021871,-0.217347337,3.594407032,3.377059695,-0.39136255
Joe Ingles,inglejo01,2022,2316,1122,-0.061957159,-1.973379265,-2.035336424,-0.586679661,2.955024447,2.368344786,-0.213122588,-1.108270806,-1.321393394,0.814129078,0.814129078,0,0.001957716,-1.384097395,-1.382139679,-0.448629021
Brandon Ingram,ingrabr01,2022,4290,2105,1.596486276,-1.901894738,-0.305408463,3.089537882,1.931371835,5.020909717,2.012756378,-1.204599457,0.808156921,3.862957466,2.898980308,0.963977158,1.89384386,-1.876469507,0.017374353,-0.005963951
Kyrie Irving,irvinky01,2022,2628,1261,4.569735074,-1.133749396,3.435985678,5.679497481,0.300387078,5.97988456,5.033585516,-0.87975034,4.153835176,4.469098239,3.827550588,0.641547651,5.857096963,0.073001241,5.930098204,0.166140147
Wes Iwundu,iwundwe01,2022,164,82,-2.555334537,-5.701689325,-8.257023861,0.893132344,-3.151484474,-2.258352131,-2.019486025,-5.48892415,-7.508410175,-0.195660091,-0.195660091,0,-1.859789497,-4.313320587,-6.173110084,-1.715314663
Frank Jackson,jacksfr01,2022,2454,1164,-1.319874057,-2.840211727,-4.160085784,-2.156493604,-0.095395462,-2.251889066,-1.487406349,-2.398259778,-3.885666128,-0.677335143,-0.677335143,0,-1.906666162,-2.437668022,-4.344334184,0.429096367
Isaiah Jackson,jacksis01,2022,1161,541,-1.949208906,0.871343658,-1.077865248,1.728807217,-1.271577571,0.457229646,-1.294549995,0.571854011,-0.722695985,0.566232161,0.566232161,0,-0.740888303,0.730032013,-0.01085629,1.19011272
Jaren Jackson Jr.,jacksja02,2022,5229,2458,-0.573386661,2.160837993,1.587451332,1.410845667,2.505275951,3.916121618,-0.239789735,2.320862309,2.081072574,6.161063544,4.840345392,1.320718153,0.27569944,2.394114735,2.669814175,1.092716302
Josh Jackson,jacksjo02,2022,1735,830,-2.38689534,-0.418382058,-2.805277398,-1.734116863,-2.083005656,-3.817122519,-2.32193111,-0.742495382,-3.064426492,-0.1345592,-0.1345592,0,-2.287787786,-0.86860121,-3.156388996,0.828452402
Justin Jackson,jacksju01,2022,79,37,-2.130081157,1.660987435,-0.469093722,-16.04430639,0.287779715,-15.75652667,-5.208441818,1.456458863,-3.751982955,-0.01690255,-0.01690255,0,-4.841802216,-2.587832277,-7.429634493,-0.267393289
Reggie Jackson,jacksre01,2022,4809,2337,-1.073916047,0.137968512,-0.935947536,-0.057372227,-0.716888805,-0.774261032,-0.900662294,-0.052361293,-0.953023588,2.138605497,2.138605497,0,-0.373522119,0.519246777,0.145724658,-0.18653958
LeBron James,jamesle01,2022,4382,2084,4.66381997,0.621995592,5.285815562,3.01713466,-2.177838108,0.839296551,4.63728178,0.104579405,4.741861185,7.98502873,7.98502873,0,4.468344109,-0.371050323,4.097293786,0.241745967
DeJon Jarreau,jarrede01,2022,2,1,-3.516348499,5.794411208,2.278062709,58.80521919,6.280801287,65.08602048,9.341491758,6.261655338,15.6031471,0.009269276,0.009269276,0,5.657721582,-0.581637093,5.076084489,-1.009232979
DaQuan Jeffries,jeffrda01,2022,20,9,0.601279625,3.335594197,3.936873822,-8.973402494,-3.193397301,-12.1667998,-1.452228924,2.070355571,0.618126647,0.01524298,0.01524298,0,-3.044738509,0.766733096,-2.278005413,-1.440540402
Ty Jerome,jeromty01,2022,1652,801,-0.377112667,-0.900182052,-1.277294719,-3.581740631,5.915012687,2.333272056,-0.946353461,0.478351584,-0.468001877,0.927373614,0.927373614,0,-1.769232752,-0.176110943,-1.945343695,-0.558787293
Isaiah Joe,joeis01,2022,1298,624,-1.272304026,0.349222398,-0.923081628,-0.596238963,2.176452263,1.5802133,-1.225805427,0.741820505,-0.483984922,0.721294693,0.699018457,0.022276236,-1.631497909,-0.102781152,-1.734279061,-0.027749106
Alize Johnson,johnsal02,2022,339,167,-2.289684823,-6.008568732,-8.298253555,-3.9573476,-5.110095697,-9.067443297,-2.770259712,-6.163358408,-8.93361812,-0.543665674,-0.543665674,0,-3.076901195,-5.52891669,-8.605817885,-0.596969366
BJ Johnson,johnsbj01,2022,132,65,-1.126454425,0.228103182,-0.898351243,1.71521249,-3.558348297,-1.843135806,-0.530864586,-0.547166059,-1.078030645,0.054413287,0.054413287,0,-1.51984498,-2.499247878,-4.019092858,-1.865300451
Cameron Johnson,johnsca02,2022,4330,2050,1.644084303,1.802185213,3.446269516,-1.68812822,1.115981965,-0.572146255,1.015752832,1.733141455,2.748894287,5.785034015,5.046781741,0.738252274,0.593115669,1.414576776,2.007692444,0.385538661
David Johnson,johnsda08,2022,5,2,2.871925754,12.360272,15.23219775,-33.22260724,4.043911932,-29.17869531,-4.557619962,11.3107196,6.753099637,0.009671549,0.009671549,0,-7.768257593,6.552037239,-1.216220353,-0.26208658
James Johnson,johnsja01,2022,2448,1191,-1.748644871,-1.13863486,-2.887279731,-1.540997178,1.393242038,-0.147755139,-1.830892035,-0.664925637,-2.495817672,0.153517043,0.153517043,0,-1.509638938,-1.182570435,-2.692209373,-0.606278516
Jalen Johnson,johnsja05,2022,282,129,-6.975678612,-2.752667479,-9.728346091,-7.298400612,2.853928707,-4.444471906,-7.512632618,-1.730837157,-9.243469775,-0.430018932,-0.347345876,-0.082673055,-6.589495793,-4.348025261,-10.93752105,1.130858112
Joe Johnson,johnsjo02,2022,5,2,12.8125572,-10.00263856,2.809918645,-26.18952063,-75.13662451,-101.3261451,5.390516971,-24.31652234,-18.92600537,-0.016363174,-0.016363174,0,3.323720265,-16.43442773,-13.11070746,-0.86529517
Keldon Johnson,johnske04,2022,5059,2392,0.780908789,-0.329538427,0.451370362,3.139871624,-0.596438619,2.543433005,1.314922376,-0.411239694,0.903682682,4.456317095,4.456317095,0,1.311698465,-0.127617699,1.184080765,-0.059015705
Keon Johnson,johnske07,2022,1450,697,-5.354668198,-2.915415427,-8.270083625,-3.233882192,-4.688902579,-7.922784771,-5.162744973,-3.386393618,-8.549138592,-2.068130033,-2.068130033,0,-4.812627531,-2.870720216,-7.683347747,-0.362018156
Stanley Johnson,johnsst04,2022,2298,1094,-1.636142286,1.107401982,-0.528740305,3.268744842,-3.71658465,-0.447839808,-0.689669383,0.187580932,-0.502088451,1.248852332,1.248852332,0,-1.724651499,0.416449109,-1.308202391,-0.465409055
Tyler Johnson,johnsty01,2022,195,91,-4.424316894,1.238329782,-3.185987112,2.153959375,-3.643893696,-1.48993432,-3.310191675,0.294374898,-3.015816776,-0.012568404,-0.012568404,0,-2.650046467,0.485345774,-2.164700693,-0.755763974
Nikola Jokic,jokicni01,2022,5481,2647,8.443341981,6.293563588,14.73690557,6.824536038,3.397712171,10.22224821,8.520714776,6.05169604,14.57241082,23.90555449,22.69387209,1.211682403,8.961989384,5.602515095,14.56450448,2.058780004
Carlik Jones,jonesca03,2022,53,23,-9.946234576,7.377656038,-2.568578538,-21.59929506,-7.621307598,-29.22060266,-13.02795625,4.670530068,-8.357426177,-0.061247806,-0.061247806,0,-10.69931433,0.201627753,-10.49768658,2.423112026
Damian Jones,jonesda03,2022,2130,1017,-0.775144351,-1.485379883,-2.260524234,-1.878929184,-1.602153158,-3.481082341,-1.022503345,-1.514897226,-2.537400572,0.110425324,0.110425324,0,-1.418706974,-1.566846952,-2.985553926,0.102562138
Derrick Jones Jr.,jonesde02,2022,2028,958,-0.84244589,-0.256371984,-1.098817874,0.882267939,2.085544045,2.967811984,-0.513063985,0.242169555,-0.27089443,1.203098479,1.401755088,-0.198656609,-1.101403036,-0.283432606,-1.384835641,-0.088753678
Herbert Jones,joneshe01,2022,5256,2561,-1.703597872,2.477420487,0.773822615,1.461710815,2.346096511,3.807807326,-1.159820363,2.614873485,1.455053122,5.540262487,4.820091826,0.720170661,-1.233071713,3.193805887,1.960734174,0.284809785
Jemerrio Jones,jonesje01,2022,32,15,1.987337607,-9.339172307,-7.3518347,-11.03796638,-9.675249456,-20.71321583,-0.54905187,-9.902417819,-10.45146969,-0.057893775,-0.057893775,0,-1.340948172,-7.843526276,-9.184474447,-1.774030963
Kai Jones,joneska01,2022,136,63,-6.28944599,-5.719772519,-12.00921851,-10.74220059,3.220288438,-7.521912153,-7.637078776,-4.192913641,-11.82999242,-0.294872848,-0.294872848,0,-6.174901547,-6.470413428,-12.64531498,1.034203737
Mason Jones,jonesma05,2022,111,51,3.405647525,-7.473548669,-4.067901143,-5.722078609,11.81513785,6.093059239,1.73836248,-3.860308507,-2.121946028,0.016440179,0.016440179,0,-2.132707522,-4.029857545,-6.162565067,0.600239076
Tre Jones,jonestr01,2022,2453,1148,0.741054009,2.521267685,3.262321694,-1.70227279,-1.03406152,-2.73633431,0.280436689,1.935490388,2.215927077,2.878589553,2.878589553,0,-0.975969494,1.332029228,0.356059734,-1.031512103
Tyus Jones,jonesty01,2022,3819,1811,1.89476426,-1.116077632,0.778686628,-0.974095391,2.39773857,1.423643179,1.373547283,-0.506442888,0.867104395,3.309020731,3.132675838,0.176344893,0.95678361,-0.555102755,0.401680855,-1.210319628
DeAndre Jordan,jordade01,2022,1382,653,-3.228117214,-1.784645246,-5.012762459,-4.895242452,-2.869801228,-7.76504368,-3.768812608,-2.119151087,-5.887963695,-1.075287747,-0.834864124,-0.240423623,-3.796107175,-2.556137251,-6.352244426,-0.023957903
Cory Joseph,josepco01,2022,3288,1600,-0.598820892,-0.288587224,-0.887408115,0.343938003,0.416492478,0.760430482,-0.39720473,-0.126015498,-0.523220228,1.799029929,1.799029929,0,-1.176056397,0.199499228,-0.97655717,-1.030687329
Georgios Kalaitzakis,kalaige01,2022,444,214,-5.530324464,-6.114753211,-11.64507768,-6.762553484,-8.037423115,-14.7999766,-6.033329392,-6.883508521,-12.91683791,-1.119507015,-1.119507015,0,-6.196709124,-5.149218162,-11.34592729,1.102377869
Frank Kaminsky,kaminfr01,2022,398,181,-1.071635714,9.012160183,7.940524469,-6.288389785,6.733473765,0.44508398,-2.263730686,8.966868314,6.703137628,0.871528179,0.871528179,0,-3.337414454,8.213301754,4.875887301,-0.164176827
Enes Freedom,kanteen01,2022,844,411,-1.297013024,2.829145782,1.532132758,0.907751701,0.744268352,1.652020053,-0.934198159,2.429083452,1.494885293,0.884087322,0.884087322,0,-1.707986521,1.74686298,0.038876459,-0.677682954
Luke Kennard,kennalu01,2022,3940,1919,1.392705413,-1.446167118,-0.053461706,1.578779579,2.871727429,4.450507008,1.539114972,-0.667453428,0.871661544,3.529662023,3.529662023,0,0.917937942,-0.600138331,0.317799611,-0.457217949
Braxton Key,keybr01,2022,421,197,-4.263860808,5.597218249,1.333357442,3.546084514,3.968144149,7.514228663,-2.835657472,5.62860996,2.792952488,0.56383811,0.56383811,0,-2.915209228,4.946325738,2.031116511,1.026114109
George King,kingge03,2022,41,19,-12.79533606,-3.636836861,-16.43217292,-15.99792001,-17.9970445,-33.9949645,-14.28661867,-6.934666032,-21.2212847,-0.184120589,-0.184120589,0,-12.30918434,-5.159749613,-17.46893395,2.828035965
Louis King,kinglo02,2022,227,104,-0.695156416,0.451706233,-0.243450183,-4.212907926,-4.456484654,-8.66939258,-1.391700821,-0.427953431,-1.819654252,0.049526599,0.049526599,0,-0.286994501,-0.806631024,-1.093625525,0.327589175
Corey Kispert,kispeco01,2022,3697,1801,-0.910077804,-2.02388108,-2.933958884,4.00972368,-1.999384782,2.010338898,0.07809705,-2.11489418,-2.03679713,0.650804965,0.650804965,0,-0.623102555,-2.364522897,-2.987625452,-0.692163337
Maxi Kleber,klebima01,2022,3807,1907,-2.101362776,2.074238569,-0.027124207,-1.028604509,1.763933625,0.735329116,-2.030055586,2.10442001,0.074364424,2.75744682,2.031808424,0.725638396,-1.439232788,2.042917148,0.60368436,-0.494180922
Brandon Knight,knighbr03,2022,139,65,-0.330501575,-1.065427673,-1.395929248,-5.690410286,3.719797562,-1.970612724,-1.49844282,-0.147384642,-1.645827461,0.036938605,0.036938605,0,-1.932906126,-1.027392083,-2.960298209,0.876462532
Nathan Knight,knighna01,2022,579,267,0.215388293,0.758073656,0.973461949,-3.610964188,5.25849594,1.647531752,-0.62099692,1.701133081,1.080136162,0.525054368,0.525054368,0,-0.337577964,-0.020514799,-0.358092763,0.632537735
Kevin Knox II,knoxke01,2022,497,231,-0.606606733,-5.854119958,-6.46072669,-5.90854563,-3.309926316,-9.218471946,-1.767835929,-5.675863608,-7.443699537,-0.548619247,-0.768019193,0.219399947,-0.779068164,-6.790943262,-7.570011427,0.827504018
John Konchar,konchjo01,2022,2857,1348,0.770604778,0.402052043,1.172656821,-1.782052735,1.38183152,-0.400221215,0.25183469,0.580825385,0.832660076,2.44859473,2.556647526,-0.108052796,0.275640787,1.016437087,1.292077874,-0.483320279
Furkan Korkmaz,korkmfu01,2022,3057,1475,-0.786550112,-1.230615258,-2.01716537,-1.151412744,-0.167442319,-1.318855063,-0.932925779,-1.093659219,-2.026584998,0.54427092,0.496292682,0.047978239,-1.184222395,-1.697123804,-2.881346199,-0.154996238
Luke Kornet,kornelu01,2022,262,122,1.56128877,1.676552428,3.237841198,7.459132207,1.290204756,8.749336963,2.829824028,1.532990149,4.362814177,0.441264476,0.449308201,-0.008043725,1.842328826,0.842885898,2.685214724,-0.57415845
Vit Krejci,krejcvi01,2022,1452,690,-3.012745758,-2.819881953,-5.832627711,-1.862016076,-2.816223637,-4.678239713,-2.886735393,-2.967887108,-5.854622501,-1.088043317,-1.088043317,0,-4.099119909,-2.28905129,-6.388171199,-0.448505578
Arnoldas Kulboka,kulboar01,2022,11,5,-6.743866861,-28.14509702,-34.88896388,-34.00203447,-22.42733804,-56.42937251,-12.8929882,-28.74215974,-41.63514794,-0.099222132,-0.099222132,0,-14.91141606,-20.83404069,-35.74545675,0.026332432
Jonathan Kuminga,kuminjo01,2022,2763,1323,-2.477283629,-1.858731594,-4.336015224,-2.678356984,-1.570316648,-4.248673632,-2.691130927,-1.986995085,-4.678126012,-1.310753076,-0.92121507,-0.389538006,-1.889570666,-1.999463426,-3.889034092,0.363658038
Kyle Kuzma,kuzmaky01,2022,4543,2204,-1.725932983,-0.136986108,-1.862919091,-1.467995544,-2.503004313,-3.970999856,-1.754856339,-0.61228031,-2.36713665,0.430701606,0.430701606,0,-1.354580875,-0.953293635,-2.30787451,0.041606355
Anthony Lamb,lamban01,2022,18,8,-7.947869756,0.954958673,-6.992911083,-0.529235963,16.24932513,15.72008916,-6.806764253,4.262697341,-2.544066911,0.000832225,0.000832225,0,-2.45399276,-0.668941106,-3.122933866,-0.988901682
Jeremy Lamb,lambje01,2022,1960,935,0.705028974,-1.30524315,-0.600214176,0.588500457,1.316245554,1.904746012,0.731673262,-0.79164681,-0.059973547,1.275457861,1.275457861,0,0.75115141,-1.469600504,-0.718449094,-0.511233691
Jock Landale,landajo01,2022,1268,589,-0.173914718,-1.683140981,-1.857055699,-2.087688328,-0.25373388,-2.341422208,-0.581842161,-1.469916676,-2.051758837,0.21056351,0.21056351,0,-0.673593501,-2.575229117,-3.248822619,0.351058528
Romeo Langford,langfro01,2022,1591,771,-1.48371554,0.479812242,-1.003903297,-5.074396232,1.921753939,-3.152642293,-2.335936795,0.76437089,-1.571565905,0.459261155,0.459261155,0,-2.108021665,-0.003156407,-2.111178071,-0.548445002
Zach LaVine,lavinza01,2022,5141,2481,2.643992996,-2.39648621,0.247506786,0.641220119,-1.206104505,-0.564884386,2.359725953,-2.282752544,0.076973409,3.588639255,3.462441511,0.126197745,2.161253422,-2.363024542,-0.20177112,0.104382882
Jake Layman,laymaja01,2022,507,231,-3.41379553,0.077561289,-3.336234241,-2.933335163,-0.055787758,-2.989122922,-3.556725357,0.055727396,-3.500997961,-0.088893841,-0.088893841,0,-2.46967096,-2.165829085,-4.635500045,0.433948307
Damion Lee,leeda03,2022,2879,1380,-2.179589518,0.331164454,-1.848425064,-2.343735065,-0.673277628,-3.017012693,-2.363627477,0.081907091,-2.281720386,0.328458987,0.385904972,-0.057445985,-2.01209903,0.278989975,-1.733109055,-0.593153182
